User_ID,Product_ID,Product_Name,Category,Samples,Timestamp,Backtest_Status,LSTM_Backtest_RMSE,LSTM_Backtest_MAE,LSTM_Backtest_MAPE,XGB_Backtest_RMSE,XGB_Backtest_MAE,XGB_Backtest_MAPE,LSTM_RMSE,LSTM_MAE,LSTM_MAPE,XGB_RMSE,XGB_MAE,XGB_MAPE,Backtest_Note,Training_Note
15,P0002,Ottogi Gold Mayonnaise 500g,Condiments,151,2025-12-12 01:35:54,NO_BACKTEST,,,,,,,1.018000968249072,0.9528370397570227,100.66163524035395,0.7421732382332458,0.6134781568281112,37.398845405988794,Backtest completed,Fully trained
15,P0001,Ottogi Sesame Oil 500mL,Condiments,415,2025-12-12 01:35:54,BACKTEST_OK,1.1273181112784547,0.8194355273520664,92.97417812748876,0.4570633872658658,0.3431961317857106,25.08107559548484,1.0904956174630378,0.8111529374935774,90.77318251498531,0.4038718855729263,0.2874889330691602,20.551300000952907,Backtest completed,Fully trained
15,P0004,O'Food Korean Chili Oil,Condiments,745,2025-12-12 01:35:54,BACKTEST_OK,0.7311464363403534,0.6175937899428174,101.21819818725757,1.4544494387616838,1.212761832608117,70.83966428984697,0.7542952870305227,0.6812084925574043,95.85998826847637,1.4794705929298662,1.1993867750935907,75.43104982894924,Backtest completed,Fully trained
15,P0003,Sempio Sesame Oil,Condiments,668,2025-12-12 01:35:54,BACKTEST_OK,1.0208172062416372,0.8045631562324178,109.22497786008637,1.5475020883647035,1.2419614851474763,50.01403104751485,1.0101299593393167,0.7734284449818996,100.3779045444668,1.4550899883621644,1.153281114884277,43.82088572016667,Backtest completed,Fully trained
15,P0005,Ottogi Gold Mayonnaise 300g,Condiments,780,2025-12-12 01:36:06,BACKTEST_OK,0.7418692330534591,0.6192371764646147,156.49539965081567,1.4601771757516335,1.1834782938162487,72.0688392612459,0.7084220105065314,0.5799022179465905,90.18113096192192,1.7487110814175293,1.5107168356577556,101.4035289464416,Backtest completed,Fully trained
15,P0006,Chung Jung One Soy Sauce,Condiments,607,2025-12-12 01:36:34,BACKTEST_OK,1.1653019150715855,0.9120952456154143,276.23242100186906,1.550381741343803,1.2493686781989204,52.08385870362849,1.137412411037234,0.9183650325229263,120.36913586315319,1.5050893187998922,1.2011542505905277,44.54124472717558,Backtest completed,Fully trained
15,P0007,Samyang Spicy Mayo,Condiments,728,2025-12-12 01:36:40,BACKTEST_OK,1.2190716044386556,0.9627093568368981,119.45831083297578,2.1526251411141253,1.5837184011936187,51.32612453638051,1.080928732446389,0.8709564327964343,104.1583095711793,2.0570300110667947,1.5034535592549467,47.24203544373582,Backtest completed,Fully trained
15,P0008,Ottogi Corn Syrup,Condiments,732,2025-12-12 01:36:40,BACKTEST_OK,0.8863708119636808,0.7085126283080834,99.18746553202993,1.3425195214501318,1.0120869351757897,43.80205889221794,0.8816180630248796,0.7079005386091971,104.46828131033688,1.3171843785462964,1.007649903394738,43.84136206510134,Backtest completed,Fully trained
15,P0010,Daerim  Big Smoke Ham 1Kg,Dry Food,163,2025-12-12 01:37:02,NO_BACKTEST,,,,,,,1.0192330030480243,0.8174009478294656,99.39868253881227,1.3081383844522347,1.0469748829350327,57.915273603766856,Backtest completed,Fully trained
15,P0009,CJ Beksul Corn Syrup,Condiments,827,2025-12-12 01:36:45,BACKTEST_OK,1.1927208702253265,0.9294140929526464,109.55306285379532,2.2056872652436352,1.6865536583794487,49.00320238259198,1.183834748655215,0.9129700426956183,97.84319489697866,2.2408532716613934,1.7702234452029308,55.597626742053116,Backtest completed,Fully trained
