User_ID,Product_ID,Product_Name,Category,Samples,LSTM_RMSE,LSTM_MAE,LSTM_MAPE,XGB_RMSE,XGB_MAE,XGB_MAPE,Timestamp
9,P0001,Ottogi Sesame Oil 500mL,Condiments,415,1.085982894530547,0.8454015135149008,99.8851238557627,0.447835384431043,0.3183450698852539,22.81207466221239,2025-12-05 09:37:37
9,P0003,Sempio Sesame Oil,Condiments,668,1.0135882562674654,0.77253028592248,98.32950104857107,1.5276859612280997,1.2161095142364502,48.45426549439037,2025-12-05 09:37:45
9,P0004,O'Food Korean Chili Oil,Condiments,745,0.6770999433236689,0.5785474396588323,81.1705256440362,1.4469335589495056,1.1994991302490234,77.02633277415161,2025-12-05 09:37:59
9,P0005,Ottogi Gold Mayonnaise 300g,Condiments,780,0.7128038755430349,0.5780895155406541,94.00064644657327,1.9733988657693609,1.69537353515625,114.60315078606101,2025-12-05 09:38:10
9,P0006,Chung Jung One Soy Sauce,Condiments,607,1.1286085412611562,0.9123113997741743,122.09456983168263,1.5705451603189244,1.231828212738037,43.33736282830839,2025-12-05 09:38:21
9,P0007,Samyang Spicy Mayo,Condiments,728,1.076253069212145,0.8744938181052802,106.15371599228554,1.9467223546911543,1.448485016822815,45.08998307760739,2025-12-05 09:38:32
9,P0008,Ottogi Corn Syrup,Condiments,732,0.88103915526642,0.6907442135830201,98.30511778298954,1.3362119069392686,1.0094517469406128,44.66741423263255,2025-12-05 09:38:41
9,P0009,CJ Beksul Corn Syrup,Condiments,827,1.1580417661868514,0.9141667326445688,119.59580426312375,2.1033230465830384,1.662781000137329,50.80814376005496,2025-12-05 09:38:55
9,P0018,(Kaya) Korean Rice 1.5Kg,Dry Food,470,1.2410146184757986,0.8246539821483807,99.55410686726563,1.4767129004038382,1.0314571857452393,44.636048724606255,2025-12-05 09:39:01
9,P0019,Haepyo Crispy Seaweed 9Pcs,Dry Food,442,0.7941628780256204,0.6146521487083303,88.90485903275189,1.088488375197346,0.8840963840484619,52.923064178507964,2025-12-05 09:39:06
9,P0020,CJ Beksul Hotteok Mix,Dry Food,341,0.8092108992599347,0.697087758517525,102.04872120682398,0.8528805602617985,0.6756169199943542,34.94507120345032,2025-12-05 09:39:10
9,P0021,Bibigo Kimbab Kim 10Sheets,Dry Food,369,1.0962718786515542,0.8138249369130006,97.89743168475621,1.2350415711607108,0.9543293118476868,53.59311969226034,2025-12-05 09:39:14
9,P0022,Ottogi Tteokbokki Cup,Dry Food,387,0.8922380652232765,0.7216855321946329,101.32681704828903,1.1219260817775463,0.8747910857200623,46.10291785664028,2025-12-05 09:39:19
9,P0023,Dongwon  Luncheon Meat 340g,Dry Food,349,0.8251674594153912,0.7040177264017422,100.54740590666876,1.2640286020229834,1.0469963550567627,77.75814797764733,2025-12-05 09:39:24
9,P0024,O'Food Kimchi Soup Mix,Dry Food,416,1.0274629034675586,0.7943875050677123,97.85720444967798,1.0188578285302543,0.7433664202690125,40.359126324691466,2025-12-05 09:39:29
9,P0025,Sempio Yellow Peach In Can 400g,Dry Food,358,1.0006474625384414,0.7864975009981161,101.84657370050697,1.1680228434510544,0.9427462816238403,59.89491978729213,2025-12-05 09:39:34
9,P0026,Yopokki Sweet & Spicy 280g,Dry Food,1084,1.033930491654936,0.7993246844148522,100.02581105004604,3.6150577611252595,2.7659945487976074,50.28140008999691,2025-12-05 09:39:46
9,P0027,Yopokki Cheese 240g,Dry Food,1050,0.9210781497516813,0.7479866246016439,102.35261106058447,2.726099712806749,2.2098987102508545,52.75175465808234,2025-12-05 09:39:55
9,P0028,CJ Bibigo Seaweed Soup,Dry Food,484,0.9411330427777398,0.7105852468498491,100.3541601991498,0.9933979730461366,0.7867234349250793,43.1040810145873,2025-12-05 09:40:04
9,P0029,CJ Beksul Pancake Flour,Dry Food,446,1.2460609868627737,0.8726945582942652,101.06740492822428,1.1238693807837152,0.7553297281265259,35.20232713222504,2025-12-05 09:40:10
