User_ID, Product_ID, Product_Name                               , Category                , Samples, LSTM_RMSE         , LSTM_MAE          , LSTM_MAPE           , XGB_RMSE          , XGB_MAE            , XGB_MAPE           , Timestamp
      5, P0001     , Ottogi Sesame Oil 500mL                    , Condiments              ,     415, 1.0924179054949572, 0.8396771101864953,    97.57777505722125, 0.4113465612034762, 0.29118797183036804,  21.289555686544702, 2025-11-29 02:17:05
      5, P0003     , Sempio Sesame Oil                          , Condiments              ,     668, 1.0162461054959055, 0.8070217364483001,   111.22932940414942, 1.5581729483389912, 1.2419426441192627 ,  49.8596082054558  , 2025-11-29 02:17:11
      5, P0004     , O'Food Korean Chili Oil                    , Condiments              ,     745, 0.671572725313654 , 0.5723071407091466,    80.5803881859661 , 1.8968585948454648, 1.6224271059036255 , 103.55902343424737 , 2025-11-29 02:17:18
      5, P0005     , Ottogi Gold Mayonnaise 300g                , Condiments              ,     780, 0.71059703655757  , 0.5765426465773607,    95.96945263813782, 1.8919374938664417, 1.5671597719192505 , 108.13427705467839 , 2025-11-29 02:17:25
      5, P0006     , Chung Jung One Soy Sauce                   , Condiments              ,     607, 1.1300188387308734, 0.9151346062045829,   124.61714761213875, 1.5872281089495226, 1.2482153177261353 ,  47.105178437786705, 2025-11-29 02:17:31
      5, P0007     , Samyang Spicy Mayo                         , Condiments              ,     728, 1.0792642780139883, 0.8736486424138425,   105.41242018648944, 1.9563802218741333, 1.4418567419052124 ,  43.99188807924638 , 2025-11-29 02:17:37
      5, P0008     , Ottogi Corn Syrup                          , Condiments              ,     732, 0.8825270794416048, 0.6952735285884737,    99.49120606893761, 1.3750471193736387, 1.0258445739746094 ,  43.50013143153525 , 2025-11-29 02:17:42
      5, P0009     , CJ Beksul Corn Syrup                       , Condiments              ,     827, 1.1552504080475747, 0.9235488264732437,   140.7828122613243 , 2.4887434262198935, 1.9230284690856934 ,  50.99005107666148 , 2025-11-29 02:17:50
      5, P0018     , (Kaya) Korean Rice 1.5Kg                   , Dry Food                ,     470, 1.239100108168161 , 0.8201414457449671,    97.80417973486936, 1.4752023073240428, 1.0264428853988647 ,  43.517091964717174, 2025-11-29 02:17:54
      5, P0019     , Haepyo Crispy Seaweed 9Pcs                 , Dry Food                ,     442, 0.7510747605561253, 0.6037441865426647,    97.82768005723425, 1.1264470119247214, 0.8698564171791077 ,  50.803196111932166, 2025-11-29 02:17:57
      5, P0020     , CJ Beksul Hotteok Mix                      , Dry Food                ,     341, 0.8091547880560778, 0.7021391046754399,   104.5368137704605 , 0.9255159859144833, 0.7195896506309509 ,  40.32190440028515 , 2025-11-29 02:18:01
      5, P0021     , Bibigo Kimbab Kim 10Sheets                 , Dry Food                ,     369, 1.1047463899076848, 0.8201234850558254,   101.3785664710294 , 1.2245525243482598, 0.9554338455200195 ,  53.52209156953639 , 2025-11-29 02:18:06
      5, P0022     , Ottogi Tteokbokki Cup                      , Dry Food                ,     387, 0.8748947449565072, 0.7088785833071383,    99.81074809438374, 1.126465478705933 , 0.8604231476783752 ,  45.789270696477004, 2025-11-29 02:18:11
      5, P0023     , Dongwon  Luncheon Meat 340g                , Dry Food                ,     349, 0.8209422674670083, 0.7002486972191454,   100.11407181054332, 1.2349738105128334, 1.0312303304672241 ,  74.97080726850601 , 2025-11-29 02:18:16
      5, P0024     , O'Food Kimchi Soup Mix                     , Dry Food                ,     416, 1.023410814383641 , 0.7967700928026749,    99.0161141262827 , 1.0001240891713612, 0.7520360350608826 ,  42.383689982415326, 2025-11-29 02:18:21
      5, P0025     , Sempio Yellow Peach In Can 400g            , Dry Food                ,     358, 1.0046333819909272, 0.7988763138864085,   105.2329607414858 , 1.0665585475505264, 0.86855548620224   ,  57.14185638244821 , 2025-11-29 02:18:26
      5, P0026     , Yopokki Sweet & Spicy 280g                 , Dry Food                ,    1084, 1.0339629587864312, 0.8017132228441756,   100.71230934045671, 3.5340327548293935, 2.770655393600464  ,  50.23793863367902 , 2025-11-29 02:18:36
      5, P0027     , Yopokki Cheese 240g                        , Dry Food                ,    1050, 0.9189637053415273, 0.7441939173268984,   102.46176217473865, 2.7261686286518856, 2.184804916381836  ,  52.28495924915406 , 2025-11-29 02:18:46
      5, P0028     , CJ Bibigo Seaweed Soup                     , Dry Food                ,     484, 0.9415224371416416, 0.7124901199801028,    99.84835103949156, 1.0774236968918989, 0.8148503303527832 ,  44.57355337454281 , 2025-11-29 02:18:52
      5, P0029     , CJ Beksul Pancake Flour                    , Dry Food                ,     446, 1.2394942613084858, 0.864826570721002 ,   100.21109929261011, 1.2492454635693484, 0.8208722472190857 ,  40.14584613855554 , 2025-11-29 02:18:56
      5, P0030     , Yopokki Onion Butter 120g Cup              , Dry Food                ,     241, 0.9861874558462641, 0.7898184596590818,    98.50715902258672, 1.026685496586943 , 0.7680908441543579 ,  50.268008599475934, 2025-11-29 02:19:00
      5, P0031     , Yopokki Cheese Cup 120g                    , Dry Food                ,    1036, 1.1397483999091378, 0.9017847363015471,   179.79348023916504, 4.182770976735786 , 3.2241275310516357 ,  40.18597321084868 , 2025-11-29 02:19:06
      5, P0032     , Samlip Mini Kimbap                         , Dry Food                ,     474, 0.7689693906266069, 0.6620289812253949,    99.78244728724086, 1.6598157825284534, 1.3051559925079346 ,  92.73223183447855 , 2025-11-29 02:19:11
      5, P0033     , CJ Beksul Frying Mix                       , Dry Food                ,     334, 1.0269993488305431, 0.7831799265693717,   100.60371277453619, 1.090535262386458 , 0.8350393772125244 ,  44.74568168322245 , 2025-11-29 02:19:14
      5, P0034     , CJ  Cooked Rice                            , Dry Food                ,     361, 1.092608422553284 , 0.7652182258270367,   100.95506034380438, 1.1137380633158718, 0.7995679974555969 ,  42.27958543426604 , 2025-11-29 02:19:18
      5, P0035     , CJ  Multi-Grains Cooked Rice 210g          , Dry Food                ,     342, 1.1362150131196485, 0.8360242671941047,   100.10033029305131, 1.0721186413802664, 0.7821543216705322 ,  40.52013005131492 , 2025-11-29 02:19:21
      5, P0036     , Dongwon  Tuna Light Can 150g               , Dry Food                ,     232, 0.8104159227044495, 0.7243462541591291,    99.66432462620126, 0.9657816787568186, 0.7122116684913635 ,  41.998800445110234, 2025-11-29 02:19:24
