User_ID,Product_ID,Product_Name,Category,Samples,Timestamp,LSTM_Backtest_RMSE,LSTM_Backtest_MAE,LSTM_Backtest_MAPE,XGB_Backtest_RMSE,XGB_Backtest_MAE,XGB_Backtest_MAPE,LSTM_RMSE,LSTM_MAE,LSTM_MAPE,XGB_RMSE,XGB_MAE,XGB_MAPE
11,P0001,Ottogi Sesame Oil 500mL,Condiments,415,2025-12-05 19:48:21,1.123412599458042,0.8423599789813225,99.4031780525024,0.4484791092160496,0.32863734828101265,23.35736158269423,1.0848975260812677,0.8171826611247954,93.03710641785842,0.4421641746990597,0.3170040034386049,22.228587320052
11,P0003,Sempio Sesame Oil,Condiments,668,2025-12-05 19:48:21,1.024370320268946,0.8024181773979981,106.74617520851257,1.4570119889728255,1.1448003749052682,47.334712813259685,1.0134286299872508,0.7933264898882185,107.0327909632368,1.7440017855505279,1.3200681965742538,49.52435896101945
11,P0005,Ottogi Gold Mayonnaise 300g,Condiments,780,2025-12-05 19:48:21,0.7360467057051392,0.60708661746093,167.165974630447,1.4140889255311553,1.1334752473566267,71.33668932555213,0.7332555086019322,0.6126069745301346,87.9417784272467,1.7536133702439307,1.4941142262556615,99.85740868709027
11,P0004,O'Food Korean Chili Oil,Condiments,745,2025-12-05 19:48:21,0.7289121555999283,0.6155235166655998,102.0121485581742,1.3685001055329367,1.1265722271468905,63.19312945198932,0.7166401750154678,0.6357756177880338,88.75172305440414,1.9132250002137163,1.6500230971598786,105.40569572713478
11,P0006,Chung Jung One Soy Sauce,Condiments,607,2025-12-05 19:48:57,1.1688646815569226,0.9101523873395605,261.05232207264015,1.5788116222061843,1.2639113949404823,51.64843056962451,1.1341501023211857,0.9225298912698687,122.85972718729484,1.5458183993952537,1.223693573084034,43.88694081936188
11,P0007,Samyang Spicy Mayo,Condiments,728,2025-12-05 19:49:03,1.22256230689369,0.9582935684492253,115.40016587648678,2.171716845368829,1.5862080474694569,49.721603575563066,1.0751481817035553,0.8713927185492472,105.50550543222754,1.9670271661025915,1.47132145950239,46.3665145481524
11,P0008,Ottogi Corn Syrup,Condiments,732,2025-12-05 19:49:05,0.8862882112398005,0.7136068016284455,100.28715658125243,1.3317522880595796,1.0214985681904687,44.369977110028934,0.8778537306003762,0.6948286367475611,99.80351788905057,1.4181808891216416,1.0687688037651737,46.16497430503132
11,P0009,CJ Beksul Corn Syrup,Condiments,827,2025-12-05 19:49:06,1.2061395586821482,0.9273324469478056,99.69982572412053,2.122411996449535,1.6787365370326572,50.91625003331478,1.1892488835235402,0.9123374410644185,93.3583840988719,2.151057589367253,1.6773151884596031,52.733127968316474
11,P0018,(Kaya) Korean Rice 1.5Kg,Dry Food,470,2025-12-05 19:49:35,1.113585597168219,0.7989195797593505,98.17992895493089,1.2717841356614796,0.9218883454799652,40.933671137906046,1.2410682811507832,0.8276587767398701,100.27706812702408,1.4945186870804807,1.0369822966291549,45.07084576091586
11,P0019,Haepyo Crispy Seaweed 9Pcs,Dry Food,442,2025-12-05 19:49:40,0.994543669266831,0.7095569497677738,95.60091325000766,1.129298253706207,0.8813259071773953,47.444978412391855,0.7850990483651399,0.6135103003624028,91.07183861198381,1.1726588537396694,0.9227317156416647,54.7223454170608
11,P0020,CJ Beksul Hotteok Mix,Dry Food,341,2025-12-05 19:49:43,0.9382914219207827,0.7573354692725907,100.91199943540008,1.169866983486725,0.9315389626555973,54.67244289476405,0.8097621384595729,0.6978479618271014,102.37257850904598,0.7885640934607202,0.6295855926430743,32.52834949434173
11,P0021,Bibigo Kimbab Kim 10Sheets,Dry Food,369,2025-12-05 19:49:48,0.9283069107227369,0.735694352558385,98.54650928532246,1.1413866172443257,0.9347015993462668,51.26233743754014,1.0964132503964752,0.8183229516842138,100.63960625518733,1.1938268519245099,0.9542988957585515,52.817260822683174
11,P0022,Ottogi Tteokbokki Cup,Dry Food,387,2025-12-05 19:50:14,0.9850893553493538,0.7847824103860213,100.51638313014831,1.2214146287608392,0.9392286068863338,54.263317548881766,0.8738683066433645,0.7014723831567999,97.77860059524161,1.0787068014563228,0.8270223736763,42.34307684450068
11,P0023,Dongwon  Luncheon Meat 340g,Dry Food,349,2025-12-05 19:50:14,1.089155964656513,0.8462937395906549,99.39391549216091,1.314856769236524,1.014380047718684,53.67215227513087,0.8392784395373913,0.713854246219349,101.63804432373635,1.2090359701924644,0.9710188848631722,74.05560494036902
