User_ID,Product_ID,Product_Name,Category,Samples,Timestamp,LSTM_Backtest_RMSE,LSTM_Backtest_MAE,LSTM_Backtest_MAPE,XGB_Backtest_RMSE,XGB_Backtest_MAE,XGB_Backtest_MAPE,LSTM_RMSE,LSTM_MAE,LSTM_MAPE,XGB_RMSE,XGB_MAE,XGB_MAPE
12,P0002,Ottogi Gold Mayonnaise 500g,Condiments,249,2025-12-05 22:52:52,1.286485623428016,1.0944871949242503,92.85297265790177,1.0806863480624223,0.8728344751728906,41.03982287866098,1.198651604986975,1.0794846285279966,99.52267718424355,0.8329641856315884,0.6620225322246551,37.82942118644715
12,P0001,Ottogi Sesame Oil 500mL,Condiments,669,2025-12-05 22:52:52,1.0566086112364999,0.8117660191279897,99.3222075314336,0.5491745772686742,0.38002410829067235,28.737161093287998,1.000785702139936,0.7535947321080814,95.24221135729873,0.5248319751831699,0.35212817076426833,26.88003688012783
12,P0003,Sempio Sesame Oil,Condiments,1224,2025-12-05 22:52:54,0.9685203112514034,0.7829826456401705,107.21088082084164,2.2442620998384286,1.7935907622178395,68.00366588750865,0.9377422189735152,0.7426198294149439,100.24636241627478,2.385212149056317,1.886530080133555,74.32821988769123
12,P0004,O'Food Korean Chili Oil,Condiments,1351,2025-12-05 22:52:54,0.7522726904025576,0.6489663019824682,107.9745019480826,1.4916704369381522,1.2420031676689782,67.82600159024952,0.9141328830359113,0.7747915761689592,140.44742987397447,1.9197907974437096,1.525994476796956,76.32037940579752
12,P0005,Ottogi Gold Mayonnaise 300g,Condiments,1362,2025-12-05 22:53:21,0.719882313840448,0.5786749363853261,119.34083866446126,1.4819000251316266,1.2011203289031982,74.95066590325963,0.8109375060089503,0.6804371093542426,262.7810547303254,1.8773121905063404,1.5406617869387615,89.73879253544067
12,P0006,Chung Jung One Soy Sauce,Condiments,979,2025-12-05 22:53:35,1.209444100504812,0.9325731364992715,135.83436212362727,1.8086791047518413,1.4206811249256135,60.92820031128386,1.1738780480866156,0.8988208476660151,126.01045883578786,1.8022692809274699,1.4400744407760853,61.43590436101866
12,P0007,Samyang Spicy Mayo,Condiments,1088,2025-12-05 22:53:42,1.31431264794554,1.0196667336292569,149.80786896618542,2.1915333140146616,1.6806640373335946,55.774419984391145,1.2283203962869282,0.9484508064436477,113.89817197123779,2.219498645485022,1.7291529069253064,59.39693249062302
12,P0008,Ottogi Corn Syrup,Condiments,1156,2025-12-05 22:53:51,0.9420969973841042,0.7228108284289706,109.81981594868856,1.8015889487526804,1.387418238984214,62.11742633744101,0.9305894217696352,0.7051850094903542,105.61937915953166,1.8965707755216406,1.486651336324626,64.67410091524467
12,P0010,Daerim  Big Smoke Ham 1Kg,Dry Food,219,2025-12-05 22:54:58,1.0535529887454973,0.8394553594939754,107.52055930690729,1.2589901280516111,1.0267907586362628,62.11749243736268,1.025615324993811,0.8418089591406726,101.35333369869373,1.1273678401559153,0.8745111091570421,47.26663704171325
12,P0012,Ottogi Glass Noodle 1Kg,Dry Food,224,2025-12-05 22:55:23,0.8059476424095973,0.5970714243850708,76.5473694464096,0.6866932664527877,0.5474412381649018,40.566202545607524,0.9981263009073904,0.8341132119101519,194.3831853674149,0.6946217870215173,0.5673808866076999,38.120399227848765
